N,Well,Stage,1-Pentene,2-Methyl-1-butene,Pentane,"Pentane, 2-methyl-","Pentane, 3-methyl-",1-Hexene,n-Hexane,"Cyclopentane, methyl-","Pentane, 2,4-dimethyl-",Benzene,Cyclohexane,"Hexane, 2-methyl-","Hexane, 3-methyl-","Cyclopentane, 1,3-dimethyl-, cis-","Cyclopentane, 1,3-dimethyl-, trans-","Cyclopentane, 1,2-dimethyl-, trans-",1-Heptene,Heptane,"Cyclohexane, methyl-","Hexane, 2,5-dimethyl-",Toluene,"Heptane, 3-methyl-","Cyclohexane, 1,4-dimethyl-, trans-",1-Octene,"Cyclohexane, 1,2-dimethyl-, trans-",Octane,Ethylbenzene,"Benzene, 1,3-dimethyl-",p-Xylene,o-Xylene,1-Nonene,Nonane,"Benzene, propyl-","Benzene, 1-ethyl-3-methyl-","Benzene, 1-ethyl-4-methyl-",Mesitylene,"Benzene, 1-ethyl-2-methyl-","Benzene, 1,2,4-trimethyl-",1-Decene,Decane,"Benzene, n-butyl-",Undecane,"Benzene, 1,2,4,5-tetramethyl-",Dodecane,Tridecane,Tetradecane,Pentadecane,Hexadecane,Heptadecane,"Pentadecane, 2,6,10,14-tetramethyl-",Octadecane,"Hexadecane, 2,6,10,14-tetramethyl-"
91,field,1.0,1.6017942080899819,-0.24931309701061571,3.313310428357194,0.45915331210105614,0.33898989910273214,0.24865574835141685,2.597202011334709,-0.9267563748281946,-0.845788627167915,2.274960730950172,-2.7868721442186772,-0.7707871902336272,-0.5874536583153603,-2.7858589729060705,-2.9340359695786042,-2.3661498032719845,1.5256704948386417,-0.5515256156197132,-1.317634688945091,-1.7596812763580574,1.119473345278849,-0.8926707579403188,-2.803739398183919,-0.2298098649147978,-2.746151523310958,0.9728948206278699,0.17689232031499072,1.288769287407631,0.6151020939161012,2.779042563581836,-0.47502947757271957,2.131273957777438,-0.044006803145474845,0.7949135816541536,-0.1561763712998241,0.036920379047932876,0.01924901698093878,1.1358787171142855,-1.1514691422019687,2.19718740866488,-1.0350533634321928,1.9230209999478378,-2.04175399727015,1.0424631651406058,0.6679148458085926,1.1824342883533607,0.3993213026370008,1.7362735185804485,-0.7361265612221257,-0.6147386932891419,-0.6101295936967424,-1.1600494800264138
92,field,2.0,2.0309350108421262,0.9948619436984992,2.8263258241188116,1.302572366163185,1.0778355746890214,0.2153411412725813,3.9148488842121463,-0.8911118148132435,-0.5741049129801339,3.4404201918695025,-1.7655208728617784,-0.22322065854228562,-0.011535061061471535,-2.3803599515603953,-2.1632172755193233,-1.797810146995959,2.3244138261372456,0.1792332067006162,-0.8607345383956367,-1.2508896745323805,1.5848999710167722,-1.8152646978603473,-9.221975428037988,0.6206999851013831,-9.221975428037988,0.5891226752047931,-0.15469743890364268,0.7284434191825728,-0.2315338772111256,1.9551555705728638,0.10401236746415707,0.2285622498182325,-0.9535000390553904,-0.18052719254409877,-1.2474425839077594,-0.12435592612592358,-0.9029893026459284,0.7319675679866336,-1.8293279073163642,1.0208374301017598,-1.203679289522467,2.4283962566118444,-1.105558355243783,1.8816877285756912,1.643330561648257,2.0909735448995654,1.638119123033772,3.302529130190883,0.4981300055068647,0.4887765293553131,0.30339463790821347,-0.03449435020788749
93,field,1.0,3.700958022557322,2.2378621167835173,4.468456901045101,0.6921032141128598,1.050098187749811,1.7952807374637159,2.4372522190807793,0.3937453469974633,-0.4127444805725339,3.7709217927127385,-0.5949096774255868,-0.6148061177524652,-0.15986755197373625,-7.566578282151377,-0.042556866945251966,-1.0911455654472866,1.9711935817938702,0.019210539580657594,-0.7027748906984222,-7.566578282151377,1.25057134259203,-7.566578282151377,-7.566578282151377,0.7587277476012052,-7.566578282151377,0.6503202987622362,-0.08953980983168,0.37720441030724894,-0.4682026435605899,2.0086135150476734,-0.04634372567674888,0.5453497811593628,-0.782121219513733,-0.36839470504943334,-1.334130265600854,-0.2513598923984021,-0.5837155306824341,0.6538248177823526,-0.4882367025937058,0.9756976896323241,-1.3050865978303343,2.451620927516649,-1.3762628762982294,1.940825024082339,1.813167254685534,2.1298235984441787,2.1383363730047464,3.756396598860406,1.1713555759627603,0.9948231639291814,1.5339472238175995,0.8574025275426822
94,field,2.0,2.529823821480874,1.5956862917493437,4.885069774120462,0.5457591696747782,0.24263210185263923,0.7071508426864119,2.2664456030792572,-0.25152766753772565,-1.6054497586275032,3.471204166903351,-1.4834520265353677,-1.212879781650047,-0.44394608928083057,-2.798650465971528,-3.078890643612923,-2.232652526337218,0.9129554688473277,-0.26344307770872877,-1.4889180659669259,-1.0052583433195876,0.9591401569453812,-2.305629466839044,-3.1967895339876193,1.28515792622677,-2.241037482631076,0.4007940912094058,-0.3739345043849955,0.27967459007356066,-0.7183339570471411,1.6265231893458407,0.8756093345740023,-10.062680608871057,-1.1798725539466166,-0.38277420338018703,-1.1677361479141715,-0.32212383533695216,-1.0194579599465567,0.5174689879651533,-0.23090390388893,0.6794171756547085,-1.2053077760452853,2.1713719231660735,-1.199064849980439,1.7519777517736113,1.608111480387938,2.3843126357560065,1.9091748988762856,3.8498250722193017,0.9733213395642626,0.7833110823551287,1.794004758770656,0.4647915954899444
96,field,2.0,2.566033761328949,1.6023481076876067,2.8994443177738307,-0.01833102957080679,-0.10954272075839971,0.8897292031668328,1.4203777100601513,-0.8827949686825975,-1.4886605750072812,3.78497694818535,-1.8950547921667666,-1.0886586044003346,-0.2360037467232318,-2.8399148550113757,-2.157586387978598,-1.6287940574201525,1.229516482051896,-0.1617668914928167,-1.1087800075997556,-9.3867002657719,1.2486502453268478,-2.1011937172491137,-9.3867002657719,0.7761470422114207,-2.3845443113682783,0.5223219422627033,-0.5196956304383324,0.07665309112077054,-1.4916367676803273,1.677293978969928,1.295630396157796,0.31644431537245493,-0.8142616001296836,-0.27188009565312915,-1.3713729567501811,-0.034339633775287905,-0.939929538652208,0.5680505807017701,-0.8487245351731337,1.1289955248188217,-0.9170180570267139,2.8780515810589824,-0.8306710505704641,2.36301915832352,2.2262786573053024,2.8024855972518363,2.5587476015070267,4.299360842804533,1.6726144691587495,1.3105035222458692,1.5952818985132373,1.2056000874566188
100,field,2.0,2.997805684088648,1.6499663088870422,5.185387222571828,0.646831976024523,0.7087323834370678,1.0492899492905767,2.5746321088841864,0.11827242840575476,-1.261949478573838,3.913346018424679,-0.890870662162406,-1.500343870140515,-0.8902740924206265,-3.1472477244945525,-2.773623222242047,-1.8120967214848496,1.1231467905884907,-0.5409768260379783,-1.035912819038763,-2.253429848472456,1.2516759461054223,-1.6750109335739374,-3.135916158485003,0.5324371672323214,-9.701181128520364,0.2937454843325458,-0.6134604700920918,0.682322263388225,-1.0823342833776266,1.6440354920237554,-0.18409162137517443,-0.02227566149279224,-0.7623870470865582,-0.44300342713002094,-1.6578389580787556,0.5013363651611071,-0.9908913071422133,0.5188310228272811,-1.1259077260276016,0.7868656641588103,-1.7549174849398224,2.793523138497179,-1.2503414376541475,2.0761526642419286,2.017155595843835,2.3830289212524773,1.5389114668482895,3.3447309178235822,-0.24805145298313674,0.5976538539356431,-0.11927720011169808,-0.05620527113623682
101,,,1.373496226663624,0.9084802480923745,3.642425940414234,1.3388718458563549,0.5945748230367389,-0.03214815985862177,4.124118341737198,-1.1611032436055098,-0.46257458712818017,2.5725419374595133,-2.6088527223955658,1.5975775717924696,1.388578838210684,-1.2162810240687474,-1.500168911657706,-1.9635604090683505,0.9701178044204425,1.313097306198639,-1.2600949942300133,-0.6449787168960472,3.6834803193585466,0.35874499314477876,-2.2323659196386987,-0.861907105481694,-2.568482807449014,0.3586360323281912,0.4314571962503304,1.4090137329063614,0.4228423010219937,1.8389034611488204,-1.6061078937050672,0.5716013167961211,-0.837025361539035,-0.42005969889055,-1.4928933377684561,-0.9547583684288673,-1.4428810362482434,0.03932684908892197,-2.809706527318448,0.307466353399867,-2.4510766609539902,2.1996329635585536,-2.7846981197115044,0.26453102474556056,0.0009781750801049758,0.8563386583559601,0.21770564721961244,2.1626235864348033,-0.6538036696640499,-0.847445684750468,-0.9983325333106389,-1.1358560009533316
102,field,1.0,2.3920760417202147,1.1733381609571758,3.357402354057219,0.8507336539983751,-0.013510642512572755,0.7441166415163761,1.8670928410553842,-0.5937994787132996,-1.7120604933512658,3.647812412347382,-1.4747135362212163,-1.3011312942652016,-1.8051075761856172,-2.534496002635286,-2.6166474369980395,-3.0325953997227906,1.4505293516924684,-0.09863232955756603,-1.3656109069759053,-1.3798494009650202,1.5940724949726672,-2.4118936805429536,-9.431190334257998,1.4655860276395962,-2.951145772331345,0.03572836511863195,-0.5208745579319828,0.3433268369811701,-1.550763989965598,1.7175463139159053,-0.11901565640054713,0.796190672692483,2.0518530762303095,-0.28731032898208503,-1.1391426968266434,0.25941335590153547,-1.2207940791532237,0.6908703410775785,-1.0300816218625626,1.035022452584878,-0.7817415637212898,2.5813703750825687,-1.266964681992171,1.8467467050300974,1.6855765819243658,2.360797661418084,1.5811403265115762,3.5373876299344325,0.5105078060418821,0.38171584004689174,0.2165013346886708,0.4646178069342607
104,field,1.0,2.3241328395595295,1.0553480753404385,3.334909317065448,0.7002264918057326,-0.2809525697195577,0.6759462548302726,1.8386196746061925,-0.8349380643955876,-1.442810903675688,3.3951978194908223,-1.8419726624485249,-1.1260972308110235,-0.7308716339414236,-2.972823201945498,-3.2845333405161443,-1.6433102518335696,1.3060760975126833,0.0021829410913758005,-1.3428008886663554,-9.52675660597131,1.086464804479155,-2.1279703305513613,-9.52675660597131,1.7039120431922028,-2.08719729683799,0.7596777432423808,-0.4569434691321034,0.334084371843346,-1.4320729572724946,1.8624406859829077,0.4106008310724339,0.6911401459442562,1.71643147980195,-0.15770454284030583,-1.1666851703272845,0.18853215259798783,-0.8257429816373815,0.7148446923152868,-0.7749657131957464,1.0121960467836792,-1.0385803636255646,2.6469477945261346,-1.0566550220889226,1.9737520889838307,1.8607190082815033,2.6612742610580993,2.2251385142588935,4.343297060011178,1.4086156531822192,0.8207755366404582,1.901231692981971,0.7244256889227705
105,field,2.0,1.7902479259388828,0.5467832571850668,4.010001773027474,0.06768693497750311,-0.1526739549043586,-0.1294985224354448,1.7054433917684655,-0.6690757303070469,-1.815620642090858,2.799036702874321,-2.4755736892495834,-1.3115196028195997,-0.26624398560338475,-2.7713731962213313,-2.3923786648805296,-1.3533007485039665,0.32066619519577083,-0.6447101181446897,-1.2073393377741586,-1.4907877221266639,0.5618607883415064,-1.250098649224694,-2.6605106034095214,0.4738117946032026,-1.4319273118987543,0.16235026913198392,-0.7634747971507363,-0.08111885988134777,-1.2488668691469602,1.516497764363751,-0.3350137934010715,0.2844303467417259,0.7859791249895001,-0.5643741831575155,-1.5441002920970843,-0.18684346153368714,-1.3391289449095847,0.36966647116578677,-1.1200655624623725,0.6155323645285167,-1.5483356358741618,2.2255636859023573,-1.4769466707147925,1.7608959089927991,1.3904346809908743,2.144687279809777,1.6599808519185726,3.8602138264767505,0.6762530028448996,0.5672593335875169,1.5207938941498917,0.41482398041700436
108,,,2.139151944122613,1.195311354518459,4.440110222912382,0.037796954642475705,0.2840618222069403,0.2280020141339357,2.3538445869553075,-0.41012603452752516,-1.7231950270259835,3.2180487958265482,-1.9099041985424792,-1.2658850770698622,-1.8418126340115404,-9.951638910030017,-3.2254055076712707,-3.289784169484706,1.004678738519093,-0.5676814218900262,-1.8910988634913777,-1.680857896867344,1.5139747973889603,-1.9651339714760223,-3.033933300194712,0.4331939609495934,-1.018634318451471,0.2715379735928713,-0.0028434397893475905,0.6701761215963545,-0.12860248189151607,1.9037550636493639,-0.24046264591721236,0.7349279305666634,-0.7498348690761208,-0.058050189673136646,-1.0645387059063294,-0.41336263245490806,-1.0040928949978363,0.6680529526414197,-0.9157709799043902,1.1198004092528333,-1.1527314179417902,2.5243654483131253,-1.3346003836440636,1.9465761662450005,1.9228694352315263,2.529885066437711,2.1222728318978175,3.820054547559122,1.0832830115414473,0.8414668029644304,1.4503214741180641,0.3824615441469273
111,,,2.5944031748083547,1.7410599132404,4.255070540723502,0.023149072263188956,0.18713572723232444,0.7469379313178124,2.1194123999514627,-0.3934238705303596,-1.3260495776715033,3.755527197599501,-1.6868324037933324,-1.5648325691315412,-1.2720151901148875,-9.398828910841,-9.398828910841,-2.3556689948526612,1.3667888146098461,-0.4482960745506199,-1.6206174363285089,-1.5195374257587309,1.3527561822528946,-1.339236581953457,-3.1035629094013553,0.891416522337595,-1.3746214250624236,0.43015058952006496,-0.29162929778433205,0.606899295641674,-0.8401099725962657,1.9022885124787627,0.41177551421507075,0.40522497197964114,-1.0336220764226456,-0.10690855187239583,-1.1966204744045539,-0.4623992072326817,-0.8880562872276867,0.678653964742606,-1.0264303043279972,1.001578020286548,-1.0042554329726747,2.5230821247974347,-1.3232462741692819,2.0847089372346352,1.9606889314999116,3.0027858468761806,2.2439311219094598,4.473195242001041,1.1763523330358998,1.0776418293682744,1.4698728621839483,0.49314258573387904
114,field,1.0,2.3142591125210816,1.1716494808798161,3.1131770069588875,0.7708621323064583,0.597325158434935,0.6755646417034119,1.8941924805813297,-0.8009905553945191,0.44457388304180606,3.2219576556947453,-2.240729955261518,0.570529760454064,0.47922447025942805,-2.495857895360492,-2.660695912634747,-2.4052478985703822,1.712371479359494,0.03312667394777026,-1.4063458644989615,-1.1731042172777502,1.2582877684724274,-0.7237956790583391,-2.680511620461212,0.39998356243358507,-9.993065118563809,0.45076802427430135,-0.2938993631013034,0.5924581097775453,-0.25722728258976724,1.7108855827191194,-0.46609085218607793,0.2997920349155965,-1.1821580824640718,-0.45904831391246964,-1.3076492947331189,-0.8855329665693086,-1.2549708883861421,0.3091985539296865,-1.5538334686172837,0.7157592585207931,-1.8063223314502908,1.8817635988893826,-1.8665469497831009,1.4653302402436816,1.341917190411084,2.4104598672567126,1.8615617442446442,3.5744019415036767,0.7235502337321347,0.7649228648900224,0.7824477495484584,0.3713222489685836
115,field,2.0,2.2136188019143175,0.927539568828466,3.5179940093543913,0.5212445851540022,-0.08133021472452254,0.5166418544007791,2.512696050197653,-0.8243274128096693,-1.7460130326374292,3.331704970151592,-2.2861908684159475,-0.8608555950602444,-0.5877341389840806,-9.632846031592486,-9.632846031592486,-2.189182348476895,1.9084044651286458,-0.005639128783696685,-1.4041352327987988,-1.9812504577348857,1.4273811982883604,-1.9026712363462646,-2.594062490203945,1.1912429484048817,-2.4436782931721637,0.8498918548234744,-0.20965489778752602,0.703819067618342,-0.09666112607017355,2.0181704152582816,0.6399957420394476,0.7890185608624669,-0.8675435428442911,-0.101727359675333,-1.2210133558340752,-0.34832626144205187,-0.8791588044939013,0.7737474241944134,-0.9579655643406549,1.1391066233351925,-1.074894847704081,2.49106165588305,-1.0768168163910508,2.0615839898511394,1.9990262360389808,2.882540522016474,2.349620455637364,4.194970496368781,1.047968991412064,1.166362131073087,1.0939393859686322,0.7372330857123834
118,field,1.0,2.2185859456645125,0.8373630636131789,4.261431062832182,0.308198602545468,0.35343012425129067,0.7077180458256758,2.3072703252978224,-0.41401017936088724,-1.3153452573879252,3.380147358303138,-1.801601557523823,-0.613655261389367,-0.44110765799377727,-3.1976775421194272,-3.1111031325826755,-2.0496303908640225,1.3441661445980555,0.029291265178941494,-1.4606893913075796,-1.2311977805874608,1.1366878780374465,-2.0990652534513172,-3.8139122240543575,0.8461551912325059,-3.446374167858254,0.18508979538019568,-0.42132788011828415,0.40270008848936506,-0.49999103820317053,1.723727783240198,-0.07456809546257355,0.017100777541165103,-1.2542043611836589,-0.378594867970564,-1.3352955412352356,-0.7673115036292965,-1.116108514161319,0.5608673401391379,-1.7577989348654302,0.7369196683279664,-1.3014754095237746,2.419736741962352,-1.325572961102835,1.7770204150292987,1.644195230729358,2.063238686822258,1.9770346633458455,2.618555587852401,0.7285300983006755,0.7401434967264726,-0.18048646972733245,0.08279999239744543
122,field,2.0,2.8647594395489873,0.8861452441800407,4.2805599451937395,0.8692849348133164,0.7796538605207495,0.7505866617678775,2.4837615814313994,-0.03595172806106282,-1.1627115703526996,3.2446576673381227,-1.6406390377365652,-0.5109200419362007,0.1117642995554163,-2.4046184823346013,-2.1162099296474546,-1.54023322729748,1.4117512611874714,0.3022682515043107,-0.6753324844653479,-1.8483304844918533,1.6151633233571012,-1.908434408561559,-8.938407320267945,0.8728004561488872,-8.938407320267945,0.8677429993792257,-0.10874188759270802,0.873239028602603,0.17707277068427751,2.0372458709213093,0.22996456688573608,0.7489743583056239,-0.8288816605150722,-0.11992505299370979,-1.0945586821154734,-0.5192680693270958,-0.9474918571766199,0.6346994052832867,-0.9628426617727435,1.285604545523947,-1.22328371663584,2.331477961673617,-1.481952765091736,1.8602698942342841,1.2885395960954849,2.012697427696395,1.1498986692607247,3.059170209818422,0.27861070646147823,-0.01321889088991813,-0.061862769709567056,-0.2261408881325899
125,,,1.6498629213191622,0.5080469799074727,4.57999632269,1.1196833002881612,0.8138627151331261,-0.32032834333771726,2.251740439137477,0.1684937523941207,-1.4549566092719664,2.7516529557293268,-1.5884294027672552,-0.4758825259922827,-0.6079752435333701,-2.619437370262522,-2.9201730766498697,-2.3182429018722983,0.6186326619702284,-0.5441777995424174,-1.2913922013726382,-2.2252519023658612,1.868667188285504,-2.3629953232418774,-3.7196281912236815,-0.6455681320591223,-3.504414895585449,-0.371749378955034,1.1164217371690988,1.5883931241785887,1.0954546425540888,2.0335435810072715,-1.2366982173115535,-0.1905068681669082,-0.6120988153798973,0.4337599648175355,-0.5682568403008966,-0.4947985614978706,0.0083846286877322,1.3307036618000605,-2.3546897959072286,-0.3728886635520394,-1.556686564211077,1.0993657904627188,-0.6463718731516379,0.9285303613843322,1.0432948451933537,1.765257232186555,1.6824405771474216,2.9462104737512234,0.3917505567399925,0.42489727755969026,0.5010636467136421,0.28348815930458543
126,field,2.0,1.6477748399486234,0.3827505212140427,3.4624058605471815,1.1120829859876862,1.059350651581099,-0.05992541784189657,2.7095499281658735,0.03184388098568576,-0.7940535808507055,2.5697408553006893,-1.9385641374821279,-0.2532447288453924,0.057534568223565556,-2.3664244101570784,-2.6879608633606895,-1.8771704193159489,0.9849425948195225,0.08092604706704287,-1.0928387715221022,-1.503036254005448,1.8620356194107286,-1.6275970143257446,-3.276124957971007,-0.48453611986669615,-3.1115130899599976,0.06204779316362299,0.5312922488162689,1.2861566412792287,0.5679804753182599,3.040657384880892,-1.3579374077021016,0.06953816484904915,-0.3817972751645396,0.6649839454529785,-0.3154273806898657,-0.10693437497148431,-0.21927521225060445,1.4122782415449235,-2.5156472910734573,0.29460332931442185,-1.5994624409295086,1.3961003985339382,-0.9449601122556182,0.7989909911127081,0.6344927569881045,0.8225514690154483,0.7820309074785499,1.9627717615787046,-0.3031293967584177,-0.3127918700718575,-0.7166789994182944,-0.44038333578824806
129,field,1.0,1.8234840966256598,0.23949232379701252,3.8692825031543343,0.8293658808161796,0.23364636830418,0.17034944288161716,4.257860189413189,-1.0289862923184874,-1.114305380226418,2.811198804290471,-2.2249204122802544,0.08213092659822363,0.1892448542842243,-2.725949539513817,-2.8628594978282735,-2.0537747486016427,1.3825242335039882,0.5839483950859343,-1.1397030821272187,-1.4887570610254255,1.948191684770357,-1.1051521713461339,-2.762796833831435,-0.24964797198560473,-2.7932845541479376,0.14556481571081317,0.3718552912568176,1.1989077371870946,0.44290688159253805,1.7464027409611171,-1.3268848208601927,-0.22623807085717132,-0.2614645204462803,0.7537661592827782,-0.17789766550843408,-0.10481378732871434,-0.058784802831283726,1.4919440326839335,-2.8511380699441826,0.12171910105737145,-1.4644122093569711,0.9725087950861923,-0.6992855374345424,0.4396508297628418,0.4514535333135636,0.7918849787837426,1.1288137970042598,1.829781566549407,0.0937778188569231,0.015283498589516019,-1.2194210575396482,-0.47646319386420094
130,field,2.0,2.9785065168984057,1.7951491734080924,3.776786786694274,0.9454812563377553,0.45391556720843135,1.2077227787475262,2.0053031283302194,-0.375988244084798,-1.358864580718249,3.6957353057445155,-1.9686957282596889,-0.7554896638772318,-0.045339239872444995,-2.481534437758361,-9.158617899005497,-1.8414054906456576,1.35300345976362,-0.43538662417798835,-1.1616274931678467,-9.158617899005497,1.3161034050916822,-1.6389254948889573,-9.158617899005497,0.8686347608645624,-2.3429779089311653,0.45911904792859787,0.17057160680906736,0.9087301826810023,0.3344171289114203,1.9481572231368727,0.17447093822973953,0.3098469931801416,-0.4782859702120784,0.4447100595677379,-0.3958154115593859,-0.29429517649405823,-0.39393982488889123,1.241789032122053,-1.0949252647359804,0.48875084553496895,-1.1015572170397316,1.9650799139462287,-0.5831557994652834,1.6271484828130807,1.71750291094282,2.3771057022407103,2.5153799497195126,3.899865940084378,1.479014813124649,1.2255659123151104,1.6234377495731247,0.9170566958439884
131,field,2.0,2.455964802164541,0.5984516482398002,6.244538530102246,2.2614993300045336,1.9259607692238556,-0.0816136572414455,4.5145345027148105,1.0543840624284198,-0.43393858595531193,2.800921835737541,-1.105933959672103,0.008054118164023308,-0.03584343076348876,-2.171761569536913,-2.3819683298204035,-1.793991261261959,1.80046331041055,-0.012464303475792818,-0.5809214549420262,-1.7324617844171113,1.2942057879565907,-1.9995215250395422,-2.0474157539680062,0.2761256462079067,-2.9952705679601017,-0.1389337427669716,-0.5144157161930718,0.24720640239669445,-0.5016118931138683,1.0841602408052406,-0.8757668139923314,-0.5789424692327793,-1.12818576458914,-0.13999536229128068,-0.8830136831622591,-0.8163202506036583,-0.8799559664213672,0.712469976606205,-1.9909844145943325,-0.7322775650881056,-2.337553824379657,0.5842554115795238,-1.6054224025076775,0.580216907704622,0.33634983555192643,1.0587316959677502,1.1653087289692003,1.6316445953510934,0.018597933220693,0.04676233583069751,-1.6610748443057661,-0.5432475100419988
132,field,1.0,2.6959991718897,0.95993233095683,3.7016411975444865,0.7383132953179017,0.031218492284583867,0.8266986527727178,1.7548979431621516,-0.9039769384744005,-1.6736008986598,3.29498252364897,-2.4487098384243113,-0.7031191141734984,-0.4118032359507549,-3.424632495444002,-3.2661881207420445,-2.2033406556608552,1.401932726143458,0.38740374935163946,-1.4532324361752504,-1.8368121092513359,1.3212682574174057,-1.4618686141271997,-3.370406757885846,0.8532878567729708,-9.922914644920436,0.8277064687922335,-0.3584024592236397,0.7349092564880597,-0.22233918679427178,1.9210756055817064,0.1610594484639168,1.5502091381668557,2.0573797314727718,0.5691092914083568,-0.5598531859265895,-0.23590540582975705,-0.4052366428340313,0.966184457196558,-1.1004450726514667,1.1405311265222084,-1.568946514607165,1.7565586227277061,-1.357693484493617,1.367404624334199,1.1379256913064018,1.519234215799876,1.6981564536634575,2.5251311569678685,0.8543109815685935,0.3583584466171139,-0.1577126251886512,-0.06568047690177015
133,,,2.137798412789688,0.7011028571266521,3.4016402366819642,0.3520513265447449,-0.14000839854347444,0.6247407875718323,1.6272978862955032,-0.9609378147581102,-1.7587710465283122,3.268018838548423,-2.211094190826237,-0.6077738743140412,-0.5740020424437623,-2.6521421596032773,-3.025470277739802,-2.5303850144923743,0.9326925474032439,-0.05228242202131196,-1.7039943537845026,-2.183222933138667,1.2934497795689146,-1.5657428753114013,-4.079740326864404,1.1604117406498813,-3.87753739951662,0.5373822403631425,-0.23370267185925378,0.8041927556462684,0.28113035554346716,1.7628257874440192,-0.1939376063481041,0.8125997522412525,-0.6451314734354676,0.10159218503140992,-0.5729896770380425,-1.1169545149066398,-0.9423620827455593,0.7414541526502197,-1.5431790022115115,1.3554642410612598,-1.2901286461495889,2.0010526898160736,-1.5504517615405913,1.8005907141281854,1.2744675818407631,1.9859539577891017,1.7949534732549102,3.3572645069356235,0.8341894368685298,0.35485589582144705,0.49412567917456884,0.21864274732996372
134,field,2.0,2.704222247691505,1.2080368224736302,4.12926482886193,1.205202882439762,0.893090616528605,0.8656699689370068,2.9908873151929534,-0.06953437821683656,-1.1782270210496195,3.5367024346535163,-1.5383923699281206,-0.007308614881353043,0.27127112938608344,-2.139118767635055,-2.2369333068223853,-1.9221738882078347,1.3456086507273848,0.0441679194506911,-1.2217496571455386,-1.222533817154354,1.3019624540520482,-2.087041082580755,-9.75933353820951,1.9098689158179836,-3.1745421458237937,0.8009224395428486,-0.4803070084448802,0.19750518982361281,-0.8557901025447902,1.565453484645199,1.055512603155211,0.22291898296227236,-1.2734246368330386,-0.5580339108854764,-1.4563241567360103,-1.0181971153084983,-1.3582248258140743,0.24797334296561527,-0.9255793147911149,0.3018839950925026,-1.9567154747668383,1.625133359856915,-1.7341442163186753,1.2661084105676477,1.074801197417392,1.8091306963514213,1.650916691397345,2.6696786378240436,0.41608772981026,0.34595134762122953,0.4468109024531004,0.070884152398843
135,field,1.0,2.731009742753034,1.6859474559181709,4.838957158379318,0.8891518016205285,0.4793363323773623,0.8214536113841603,2.0949710113489743,-0.15717056906925198,-1.3861725575484398,3.738326519946087,-1.6723222761446197,-0.7192980745624783,-0.35473248890702724,-2.659855464878536,-2.659855464878536,-1.8352343131623623,1.3846108975317795,0.1548996392674937,-1.2275507981098124,-2.1634835706031432,1.3852391862511046,-1.7126571955413044,-9.165639525006764,1.9214140220776368,-9.165639525006764,0.9322216653474594,-0.30004552610404045,0.7621015193300681,-0.2789538859411804,2.2137659758450643,1.0157070110323818,0.3818871143242881,-0.8055680893627397,-0.16232332246490844,-1.2886216293843669,-0.42578289751319476,-0.9473915983210187,0.6206960427185051,-1.1306845005046053,0.5811942174839866,-1.5449344381685024,1.9976859096966932,-1.2672284321951657,1.5500663027303234,1.5366156899529926,1.8150323687838528,1.7957424829189141,2.518521271019853,0.38701314007231385,0.9279310527170824,1.2070075506177151,0.6626394499316086
136,field,2.0,2.422431677146717,1.1068555683467534,3.3148846886353467,0.525889123595866,-0.14857218922352639,0.7697254930095435,2.397030700694393,-1.1366778372691348,-1.5539754120414635,3.428850808932675,-1.6377765134008448,-0.5563644260414838,-0.3269004017988783,-3.5827669530194908,-4.20992878315644,-2.7147259908136405,1.686158714441609,0.2278060845004974,-1.6150337884336685,-2.062659707366111,1.4448827881064135,-1.5313859799945078,-3.2759638391209314,3.7162056972534474,-10.238207303387139,0.7965049255445764,0.08727465920836486,0.9102414341522367,-0.017357524297818516,1.9097965140017252,0.007308451340884024,0.46294509026417335,-0.7468319016809678,-0.01841377906266387,-1.1072348667945282,-0.6532047324578361,-0.8064047928792838,0.6870474899534916,-1.2167298362483323,1.1661079268590415,-1.3791279855056076,3.0006867702682753,-1.3295127108801226,1.4334639818483392,1.2658993902748723,2.007004321186945,1.6694053965193763,3.2792260056763882,0.6017264872267094,0.45689172097891867,0.747170161672711,0.3363351832341193
137,field,1.0,2.783639790189894,2.1537689450771746,2.4346387570153247,0.633172944633931,-0.03103054209166616,1.0513790878663367,1.3377891061278573,-1.0664030862544827,-1.5721269037001344,3.7089568803041035,-1.386051798594684,-1.2083242776444432,-0.415387626476127,-2.276377263737425,-2.263834889960334,-1.6335019270165656,1.3049007622969255,0.11354277848657557,-1.0145019858830389,-9.213691344961106,1.3875577256857123,-2.249555732542862,-2.7064136325760946,1.2216296144979926,-2.2657542763461374,0.5940009101201548,-0.3382644251421433,0.44127074365776214,-0.5758747112211303,1.9615351312350866,0.8728258469526565,0.31335577850747354,-0.8934867473822277,-0.4818707619989991,-1.406181302744914,-0.881623637671558,-0.8649168051698322,0.47288320601144795,-0.7308825804066998,0.5443657293648158,-1.507978521066679,1.8617518904673407,-1.3944568911020365,1.521487197583026,1.4790714152291873,2.0074101483900058,1.8452140700645834,2.7698313230550684,0.8521276194924738,0.9762525291009839,1.3006481454081367,0.4334835948692979
